Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility,Total Sales,Rating
Low Fat,FDH32,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.076369874,97.241,4
Low Fat,FDD33,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.108633372,233.8642,4
Low Fat,FDL56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.126292985,88.6198,4
Low Fat,FDB09,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.057629899,123.9046,4
Low Fat,FDT44,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.103406065,116.4466,4
Low Fat,FDY55,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.08165147,258.3988,4
Low Fat,FDR43,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.162147349,37.719,4
Low Fat,FDB32,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.023548476,93.3778,4
Low Fat,DRG11,Hard Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.084179812,109.0596,4
Low Fat,DRI11,Hard Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.034544435,116.0834,4
Low Fat,DRM47,Hard Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.043964058,192.3846,4
Low Fat,DRJ11,Hard Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.085437778,188.4872,4
Low Fat,DRO47,Hard Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.112681821,113.986,4
Low Fat,DRI23,Hard Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.137755834,161.8578,4
Low Fat,NCN53,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.030479118,33.2874,4
Low Fat,NCU17,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.093261677,100.9674,4
Low Fat,NCH29,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,98.9726,4
Low Fat,NCL17,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.068055818,140.7812,4
Low Fat,NCR29,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.054863459,58.393,4
Low Fat,NCJ17,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.153177941,85.2224,4
Low Fat,NCM17,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.071425647,45.9086,4
Low Fat,NCN05,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.014518575,182.195,4
Low Fat,NCR05,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.054853377,198.6084,4
Low Fat,NCA53,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.009918699,49.4034,4
Low Fat,NCZ17,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.079755214,36.6506,4
Low Fat,NCY29,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.077548732,55.093,4
Low Fat,NCW29,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.028980533,129.531,4
Low Fat,NCM53,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.052252908,105.728,4
Low Fat,NCX41,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.017791458,211.9244,4
Low Fat,NCL05,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.048092778,44.477,4
Low Fat,NCP05,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,150.3024,4
Low Fat,NCY53,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.058719568,111.0544,4
Low Fat,NCK05,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.077769768,63.0536,4
Low Fat,NCU30,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,164.721,4
Low Fat,NCB31,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.119157788,263.791,4
Low Fat,NCY18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.031278532,176.0054,4
Low Fat,NCC43,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.093160853,251.3066,4
Low Fat,NCE31,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.185596553,35.7216,4
Low Fat,NCE07,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.013183517,143.1154,4
Low Fat,NCH43,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.070856383,217.4192,4
Low Fat,NCT54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.120022543,94.8094,4
Low Fat,NCU54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.099024124,208.527,4
Low Fat,NCH18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.044843161,246.1802,4
Low Fat,NCV06,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.066952965,192.0478,4
Low Fat,NCG54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.080131363,170.9106,4
Low Fat,NCS18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.042383069,108.0938,4
Low Fat,NCX18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.008829806,196.811,4
Low Fat,NCZ54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.083698962,163.4552,4
Low Fat,NCG18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.023071504,101.8332,4
Low Fat,NCP54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.035292855,124.573,4
Low Fat,NCR18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.020571083,41.6112,4
Low Fat,NCD18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.072965144,231.3668,4
Low Fat,NCG06,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.029565309,256.4646,4
Low Fat,NCX30,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.026729068,248.4776,4
Low Fat,NCH30,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,114.686,4
Low Fat,NCW42,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.058707159,220.5456,4
Low Fat,NCL18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.168266556,195.5136,4
Low Fat,NCC18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.177992139,173.1422,4
Low Fat,NCG42,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.041395775,129.731,4
Low Fat,NCZ06,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.094545236,254.7698,4
Low Fat,NCI43,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.026074491,48.6376,4
Low Fat,NCI30,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.0591756,245.046,4
Low Fat,NCN54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.021413346,76.2328,4
Low Fat,NCE54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,74.3354,4
Low Fat,FDA39,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.012769753,39.9822,4
Low Fat,FDQ39,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.081372267,191.4846,4
Low Fat,FDX15,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.156935553,160.6578,4
Low Fat,FDH19,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.03322326,172.0738,4
Low Fat,FDT03,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.010039493,181.7608,4
Low Fat,NCM31,Others,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.08152738,140.3154,4
Low Fat,NCK07,Others,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.048885018,166.1526,4
Low Fat,NCM43,Others,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.019554705,162.421,4
Low Fat,NCP43,Others,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.030631323,178.566,4
Low Fat,NCQ43,Others,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,108.6912,4
Low Fat,NCN07,Others,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.034082974,130.9284,4
Low Fat,FDR58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,92.9462,4
Low Fat,FDZ46,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.069405301,112.1228,4
Low Fat,FDD58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.059594017,99.67,4
Low Fat,FDT46,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.03093263,51.5008,4
Low Fat,FDV09,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.020652362,149.5734,4
Low Fat,FDH33,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.122221269,45.9428,4
Low Fat,FDQ10,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.033314389,171.6422,4
Low Fat,FDK34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,238.7564,4
Low Fat,FDC47,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.119374946,229.3694,4
Low Fat,FDJ09,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.058632705,46.4744,4
Low Fat,FDP57,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.052657753,103.699,4
Low Fat,FDO34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.030060895,166.4816,4
Low Fat,FDZ58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.052389407,120.9072,4
Low Fat,FDR09,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.078041216,258.4962,4
Low Fat,FDJ22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.053025371,192.5504,4
Low Fat,FDM34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.067722325,130.8626,4
Low Fat,FDO57,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.109153001,161.3578,4
Low Fat,FDH10,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.049505857,195.3478,4
Low Fat,DRJ49,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.01405025,128.9652,4
Low Fat,DRF49,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.07136748,111.8518,4
Low Fat,DRK12,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.042056944,31.89,4
Low Fat,DRB25,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.069742672,106.2938,4
Low Fat,DRG37,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.019457372,153.9972,4
Low Fat,DRC24,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.02492239,153.4998,4
Low Fat,DRE49,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.021336565,153.6024,4
Low Fat,FDE59,Starchy Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.062541552,34.3532,4
Low Fat,FDG59,Starchy Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.043410693,39.4164,4
Regular,FDT12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.049823839,226.6062,4
Regular,FDG12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.006351876,120.3098,4
Regular,FDP48,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.044202545,182.995,4
Regular,FDX36,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.128805815,224.0404,4
Regular,FDL24,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.024998007,174.4422,4
Regular,FDA47,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.117149075,164.121,4
Regular,FDB12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.105736638,104.4648,4
Regular,FDT24,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.186616421,78.6328,4
Regular,FDR12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.031663212,173.2764,4
Regular,FDX11,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.107186944,181.9634,4
Regular,FDZ23,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.067777778,186.924,4
Regular,FDP49,Breakfast,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,55.2614,4
Regular,FDN49,Breakfast,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.125734578,41.748,4
Regular,FDO01,Breakfast,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.020803054,129.7994,4
Regular,FDR01,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.053839714,198.6742,4
Regular,FDS25,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.14057889,112.1228,4
Regular,FDH02,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.020865797,90.2488,4
Regular,FDI50,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.030968306,227.8352,4
Regular,FDR13,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.028837829,117.8492,4
Regular,FDL38,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.014793124,88.5172,4
Regular,FDA25,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.068403271,101.999,4
Regular,FDR25,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.140090284,265.1884,4
Regular,FDQ01,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.161356273,253.1014,4
Regular,FDT50,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.108679906,95.6752,4
Regular,FDY02,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.088002959,261.391,4
Regular,FDC16,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.020653603,84.954,4
Regular,FDZ26,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.144604071,240.8222,4
Regular,FDZ03,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,186.024,4
Regular,FDA02,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.029843736,143.9786,4
Regular,FDL39,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.06358934,179.4318,4
Regular,FDU26,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.042792568,118.6782,4
Regular,FDY15,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.171523928,155.863,4
Regular,FDV26,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.076470697,196.1794,4
Regular,FDN28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.030371121,101.799,4
Regular,FDS28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.082737261,57.3588,4
Regular,FDS04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,139.5838,4
Regular,FDI40,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.126114605,99.3358,4
Regular,FDX52,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.042173667,194.682,4
Regular,FDH40,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.079251097,79.2276,4
Regular,FDO52,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.077478931,170.3106,4
Regular,FDN04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.014144442,180.4344,4
Regular,FDC05,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.099186992,198.7768,4
Regular,FDP28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.080968973,259.7936,4
Regular,FDW40,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.105573769,143.9812,4
Regular,FDS16,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.066446521,147.976,4
Regular,FDY40,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.086184647,50.9692,4
Regular,FDH28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.110479217,36.7506,4
Regular,FDA28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.047996608,127.0362,4
Regular,FDV28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.160379061,33.6558,4
Regular,FDY04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.042649476,162.721,4
Regular,FDI41,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.062510529,146.8418,4
Regular,FDX04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.041740902,49.2376,4
Regular,FDE04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.018096488,179.566,4
Regular,FDV52,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.122015744,117.7466,4
Regular,FDT07,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.077634044,256.433,4
Regular,FDA07,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.03107068,122.4072,4
Regular,FDD44,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.078719835,258.5646,4
Regular,FDK08,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.122802943,100.1016,4
Regular,FDZ43,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.057290978,242.7512,4
Regular,FDO20,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.152747503,252.0382,4
Regular,FDC21,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.043133816,109.7254,4
Regular,FDZ31,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.113678422,189.7504,4
Regular,FDT56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.116063284,59.1246,4
Regular,FDH20,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.025050746,97.141,4
Regular,FDW32,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.09468096,86.2882,4
Regular,FDX07,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,184.595,4
Regular,FDJ20,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.100583009,123.5388,4
Regular,FDP31,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.16216286,62.2168,4
Regular,FDR51,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.17417636,148.9708,4
Regular,FDT51,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.010963269,110.9544,4
Regular,FDJ55,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.023626808,223.2404,4
Regular,FDO15,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.008601441,73.7038,4
Regular,FDJ27,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.122372504,101.5674,4
Regular,FDU03,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.091950972,184.2292,4
Regular,FDZ39,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.018098194,104.599,4
Regular,FDG33,Seafood,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.140811559,173.5764,4
Regular,FDI09,Seafood,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.129864461,240.188,4
Regular,FDG10,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.01098386,55.4588,4
Regular,FDC22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.136984147,192.682,4
Regular,FDU33,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.135258515,47.2402,4
Regular,FDT33,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.03412912,165.1158,4
Regular,FDJ33,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.088681966,121.973,4
Regular,FDV33,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.027454997,258.1304,4
Regular,FDB46,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.094145821,210.8244,4
Regular,FDB58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.013551445,142.0154,4
Regular,FDV34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.011472001,75.2038,4
Regular,FDM09,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.086281593,170.579,4
Regular,FDG34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.037723476,109.5254,4
Regular,FDJ34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.094037241,124.5704,4
Regular,FDO22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.017932223,78.796,4
Regular,FDN58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.057104066,232.6984,4
Regular,FDP22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.099535996,52.2666,4
Regular,FDN22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.138868769,251.8724,4
Regular,FDR22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.01863822,110.2544,4
Regular,DRA59,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.128449055,186.5924,4
Regular,FDE11,Starchy Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.135646297,186.0924,4
Regular,FDG35,Starchy Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.007069662,175.7738,4
reg,FDN50,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.026627857,93.712,4
reg,FDH26,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.034841089,141.1496,4
reg,FDG56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.071743629,59.7536,4
reg,FDM15,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.057655493,152.6366,4
reg,FDX57,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.047458754,95.8068,4
reg,FDD10,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.046208155,178.0344,4
LF,FDW36,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.056656942,106.2622,4
LF,FDS47,Breads,1998,OUT027,Tier 3,Medium,Supermarket Type3,0,87.6856,4
LF,FDU08,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.027183141,99.7042,4
LF,NCP29,Health and Hygiene,1998,OUT027,Tier 3,Medium,Supermarket Type3,0,64.2168,4
LF,NCS29,Health and Hygiene,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.069208684,264.0884,4
LF,NCE43,Household,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.102941345,171.2448,4
LF,NCJ30,Household,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.080249973,168.679,4
LF,NCY06,Household,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.060888514,130.1968,4
LF,FDS51,Meat,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.032024659,62.7194,4
LF,NCJ31,Others,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.181769264,240.6196,4
LF,FDA57,Snack Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.039451625,39.548,4
LF,FDU34,Snack Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.074830794,125.9046,4
LF,DRG36,Soft Drinks,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.094916347,172.3106,4
LF,DRM37,Soft Drinks,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.095931002,198.5768,4
Low Fat,FDF12,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.082028694,148.6076,4
Low Fat,FDG60,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.060405784,234.5616,4
Low Fat,FDL36,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.075707087,88.183,4
Low Fat,FDP24,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.082602127,120.9756,4
Low Fat,FDQ12,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.03523927,231.601,4
Low Fat,FDR60,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.129783577,78.2328,4
Low Fat,FDU36,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0,100.1384,4
Low Fat,FDY36,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.009364957,74.238,4
Low Fat,FDR47,Breads,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.087045086,196.7794,4
Low Fat,FDT59,Breads,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.01583438,228.5668,4
Low Fat,FDW11,Breads,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.048545853,60.1194,4
Low Fat,FDQ37,Breakfast,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.088828418,192.2478,4
Low Fat,FDA49,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.064607378,87.4198,4
Low Fat,FDE02,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.120663214,95.6778,4
Low Fat,FDI26,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.034717799,179.4344,4
Low Fat,FDL26,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.072838381,155.2972,4
Low Fat,FDO25,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.126831854,209.027,4
Low Fat,FDQ13,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.010590075,84.6908,4
Low Fat,FDT49,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.150672399,104.728,4
